Transaction_ID,Customer_ID,Transaction_Amount,Payment_Method,Customer_Type,Email,Region,Currency,Transaction_Date,High_Amount,Suspicious_Method,Unknown_Customer_Type,Is_Anomaly,Is_Fraud
TXN104788,CUST5788,11416.66,Debit Card,Missing,user4788@gmail.com,Thailand,EUR,2024-07-07 18:00:00,False,False,True,True,False
TXN109177,CUST10177,2709.57,UPI,Missing,user9177@fraudmail.com,Thailand,USD,2024-09-09 02:00:00,False,False,True,True,False
TXN107565,CUST8565,33249.66,Credit Card,Missing,user7565@yahoo.com,UK,GBP,2024-11-01 16:00:00,False,False,True,True,False
TXN105873,CUST6873,6491.94,Net Banking,Unknown,user5873,India,INR,2024-07-01 07:00:00,False,False,True,True,False
TXN101929,CUST2929,390.15,Debit Card,Individual,user1929,India,THB,2024-04-01 06:00:00,False,False,False,False,False
TXN101474,CUST2474,22132.76,Crypto,Missing,user1474@yahoo.com,Germany,INR,2024-07-01 14:00:00,False,True,True,True,True
TXN106309,CUST7309,15160.04,UPI,Unknown,user6309@yahoo.com,Thailand,EUR,2024-04-08 07:00:00,False,False,True,True,False
TXN107095,CUST8095,15063.19,Credit Card,Missing,user7095@tempmail.org,Thailand,THB,2024-12-12 21:00:00,False,False,True,True,False
TXN108114,CUST9114,7639.83,Debit Card,Missing,,USA,USD,2024-02-08 02:00:00,False,False,True,True,False
TXN102271,CUST3271,471.25,Crypto,Unknown,user2271@yahoo.com,UK,EUR,,False,True,True,True,True
TXN105896,CUST6896,106350.18,Unknown,Business,user5896@gmail.com,USA,INR,,True,True,False,True,True
TXN104767,CUST5767,9659.76,Net Banking,Missing,user4767@tempmail.org,India,EUR,,False,False,True,True,False
TXN100196,CUST1196,514.99,Unknown,Individual,user196@yahoo.com,UK,THB,2024-04-05 00:00:00,False,True,False,True,False
TXN109785,CUST10785,7265.02,Unknown,VIP,user9785@yahoo.com,UK,INR,2024-09-06 01:00:00,False,True,False,True,False
TXN107378,CUST8378,9220.4,Debit Card,Missing,user7378,Thailand,THB,2024-01-04 01:00:00,False,False,True,True,False
TXN100560,CUST1560,4595.11,Unknown,VIP,user560@gmail.com,Germany,THB,,False,True,False,True,False
TXN104836,CUST5836,1239.32,Net Banking,Business,user4836@gmail.com,India,THB,2024-09-07 16:00:00,False,False,False,False,False
TXN102915,CUST3915,12532.91,Debit Card,VIP,user2915@outlook.com,Germany,GBP,2024-04-11 03:00:00,False,False,False,False,False
TXN109891,CUST10891,1417.26,Crypto,Business,user9891@gmail.com,UK,GBP,,False,True,False,True,False
TXN100650,CUST1650,30898.01,Net Banking,Unknown,user650@fraudmail.com,USA,INR,,False,False,True,True,False
TXN108404,CUST9404,11418.21,Credit Card,Missing,user8404@fraudmail.com,Germany,INR,2024-05-10 01:00:00,False,False,True,True,False
TXN100797,CUST1797,22490.26,Crypto,Business,user797@yahoo.com,USA,USD,2024-08-08 07:00:00,False,True,False,True,False
TXN106630,CUST7630,23297.67,Crypto,Unknown,user6630@outlook.com,Germany,THB,2024-04-04 13:00:00,False,True,True,True,True
TXN109357,CUST10357,3573.85,Debit Card,Individual,user9357@tempmail.org,Germany,EUR,,False,False,False,False,False
TXN105291,CUST6291,39392.37,Credit Card,Individual,user5291@yahoo.com,Thailand,THB,2024-01-07 00:00:00,False,False,False,False,False
TXN108651,CUST9651,4923.46,Credit Card,Missing,user8651@fraudmail.com,UK,USD,,False,False,True,True,False
TXN104175,CUST5175,4848.38,Debit Card,Missing,user4175@tempmail.org,USA,INR,,False,False,True,True,False
TXN103389,CUST4389,26404.31,Debit Card,Missing,user3389,UK,GBP,,False,False,True,True,False
TXN101999,CUST2999,32435.45,Credit Card,VIP,user1999,USA,THB,,False,False,False,False,False
TXN109359,CUST10359,39425.34,Debit Card,Missing,user9359@tempmail.org,USA,GBP,,False,False,True,True,False
TXN104031,CUST5031,1138.65,Debit Card,Missing,user4031@tempmail.org,USA,INR,,False,False,True,True,False
TXN102217,CUST3217,17184.78,Unknown,VIP,user2217@tempmail.org,USA,GBP,2024-10-11 12:00:00,False,True,False,True,False
TXN100936,CUST1936,27730.79,UPI,Individual,user936,India,GBP,,False,False,False,False,False
TXN101063,CUST2063,2813.2,UPI,Missing,user1063@tempmail.org,India,INR,2024-12-09 16:00:00,False,False,True,True,False
TXN101052,CUST2052,30051.68,Credit Card,Business,user1052@outlook.com,USA,INR,2024-09-12 00:00:00,False,False,False,False,False
TXN109740,CUST10740,27025.14,Unknown,Missing,user9740@tempmail.org,UK,USD,2024-04-02 09:00:00,False,True,True,True,True
TXN107349,CUST8349,615.71,Crypto,Unknown,user7349,India,USD,,False,True,True,True,True
TXN100647,CUST1647,32349.97,UPI,VIP,user647@gmail.com,UK,GBP,,False,False,False,False,False
TXN102807,CUST3807,11052.45,UPI,Unknown,user2807@gmail.com,India,THB,,False,False,True,True,False
TXN100564,CUST1564,6066.06,Net Banking,VIP,user564@tempmail.org,USA,THB,,False,False,False,False,False
TXN103490,CUST4490,11267.14,Credit Card,VIP,user3490,India,EUR,2024-04-02 00:00:00,False,False,False,False,False
TXN105646,CUST6646,2846.99,Crypto,Missing,user5646@gmail.com,USA,THB,,False,True,True,True,True
TXN109592,CUST10592,13635.65,Net Banking,Missing,user9592,Germany,EUR,,False,False,True,True,False
TXN104772,CUST5772,70241.1,Crypto,Missing,user4772,USA,THB,,False,True,True,True,True
TXN109737,CUST10737,72214.71,Net Banking,Missing,user9737@tempmail.org,Germany,INR,,False,False,True,True,False
TXN108935,CUST9935,27345.47,Crypto,Individual,user8935@outlook.com,India,EUR,,False,True,False,True,False
TXN106415,CUST7415,6320.19,Unknown,Individual,user6415,Thailand,INR,,False,True,False,True,False
TXN108043,CUST9043,12361.55,Credit Card,Missing,user8043@yahoo.com,USA,GBP,,False,False,True,True,False
TXN103814,CUST4814,8982.06,Credit Card,Unknown,user3814@tempmail.org,Germany,THB,,False,False,True,True,False
TXN104685,CUST5685,551.59,Crypto,Business,user4685@yahoo.com,Germany,GBP,2024-12-02 08:00:00,False,True,False,True,False
TXN105807,CUST6807,2323.12,UPI,Business,user5807@yahoo.com,India,THB,2024-04-10 06:00:00,False,False,False,False,False
TXN104954,CUST5954,5105.3,UPI,Business,user4954,USA,EUR,,False,False,False,False,False
TXN103727,CUST4727,25918.62,Crypto,Missing,user3727,India,EUR,2024-12-11 21:00:00,False,True,True,True,True
TXN100929,CUST1929,9081.26,Net Banking,Missing,user929@fraudmail.com,Thailand,THB,,False,False,True,True,False
TXN105006,CUST6006,54519.67,Debit Card,VIP,user5006@fraudmail.com,UK,THB,2024-01-06 14:00:00,False,False,False,False,False
TXN106208,CUST7208,6851.23,UPI,Unknown,user6208@fraudmail.com,India,INR,,False,False,True,True,False
TXN105631,CUST6631,60803.65,Unknown,VIP,user5631@gmail.com,Thailand,INR,2024-07-06 23:00:00,False,True,False,True,False
TXN101658,CUST2658,25580.28,Crypto,Business,user1658@yahoo.com,Thailand,EUR,,False,True,False,True,False
TXN101645,CUST2645,52003.83,Crypto,VIP,user1645@fraudmail.com,Germany,EUR,,False,True,False,True,False
TXN105345,CUST6345,590.67,Unknown,Missing,user5345@fraudmail.com,UK,USD,,False,True,True,True,True
TXN106462,CUST7462,25310.89,Credit Card,Missing,user6462@outlook.com,India,GBP,,False,False,True,True,False
TXN104296,CUST5296,17325.03,Credit Card,Missing,user4296,Germany,GBP,,False,False,True,True,False
TXN103244,CUST4244,7204.13,Debit Card,Business,user3244@yahoo.com,Thailand,USD,,False,False,False,False,False
TXN109716,CUST10716,14195.78,Crypto,Missing,user9716@yahoo.com,India,EUR,,False,True,True,True,True
TXN101575,CUST2575,28205.01,Crypto,Unknown,user1575,UK,EUR,2024-12-12 16:00:00,False,True,True,True,True
TXN107683,CUST8683,1850.6,Credit Card,Unknown,user7683@outlook.com,India,USD,2024-10-08 01:00:00,False,False,True,True,False
TXN103466,CUST4466,26381.67,Credit Card,Missing,user3466@fraudmail.com,India,INR,,False,False,True,True,False
TXN103059,CUST4059,61783.47,Net Banking,Individual,user3059@outlook.com,Thailand,INR,,False,False,False,False,False
TXN106714,CUST7714,21163.31,Net Banking,Missing,user6714@outlook.com,USA,THB,,False,False,True,True,False
TXN104568,CUST5568,6597.25,Unknown,Missing,user4568@tempmail.org,USA,USD,2024-11-09 10:00:00,False,True,True,True,True
TXN101731,CUST2731,6001.18,Net Banking,Missing,user1731@outlook.com,Germany,INR,2024-06-10 08:00:00,False,False,True,True,False
TXN101116,CUST2116,27465.7,Unknown,Business,,Thailand,INR,2024-04-10 19:00:00,False,True,False,True,False
TXN104761,CUST5761,39974.13,Crypto,Missing,user4761,USA,EUR,2024-05-10 11:00:00,False,True,True,True,True
TXN108284,CUST9284,36726.85,Crypto,Missing,user8284@tempmail.org,Thailand,THB,,False,True,True,True,True
TXN101348,CUST2348,26233.9,Net Banking,Business,user1348@yahoo.com,UK,THB,2024-11-02 04:00:00,False,False,False,False,False
TXN109169,CUST10169,12629.04,Crypto,Business,user9169@fraudmail.com,USA,THB,,False,True,False,True,False
TXN105273,CUST6273,92923.04,Unknown,Unknown,user5273@outlook.com,UK,EUR,,True,True,True,True,True
TXN101805,CUST2805,33824.81,Credit Card,Unknown,user1805@gmail.com,Thailand,INR,,False,False,True,True,False
TXN105517,CUST6517,44237.07,Net Banking,Unknown,user5517@gmail.com,UK,GBP,,False,False,True,True,False
TXN106141,CUST7141,13577.99,Debit Card,VIP,user6141@yahoo.com,Germany,EUR,,False,False,False,False,False
TXN102930,CUST3930,54969.04,Credit Card,Business,user2930,India,GBP,2024-05-08 15:00:00,False,False,False,False,False
TXN100136,CUST1136,16539.63,Credit Card,Missing,,Thailand,USD,,False,False,True,True,False
TXN106764,CUST7764,8658.56,Net Banking,Unknown,user6764,USA,USD,,False,False,True,True,False
TXN101465,CUST2465,22048.6,UPI,Missing,user1465@yahoo.com,UK,EUR,,False,False,True,True,False
TXN102560,CUST3560,12117.74,UPI,VIP,user2560@outlook.com,Thailand,INR,2024-03-09 02:00:00,False,False,False,False,False
TXN104321,CUST5321,443.96,Net Banking,Individual,user4321@gmail.com,USA,GBP,2024-06-01 09:00:00,False,False,False,False,False
TXN100162,CUST1162,3695.33,Net Banking,VIP,user162@gmail.com,Thailand,EUR,2024-06-12 04:00:00,False,False,False,False,False
TXN103005,CUST4005,249.31,Net Banking,Unknown,user3005@fraudmail.com,Thailand,INR,2024-01-06 19:00:00,False,False,True,True,False
TXN102102,CUST3102,34605.45,UPI,Business,user2102@outlook.com,USA,GBP,,False,False,False,False,False
TXN101682,CUST2682,3846.13,Credit Card,VIP,,UK,THB,2024-11-07 08:00:00,False,False,False,False,False
TXN103892,CUST4892,7317.53,Net Banking,Missing,user3892@fraudmail.com,Thailand,USD,2024-10-05 09:00:00,False,False,True,True,False
TXN103090,CUST4090,15223.11,Credit Card,Missing,user3090@yahoo.com,Thailand,THB,,False,False,True,True,False
TXN106875,CUST7875,6239.36,Unknown,Individual,user6875,Thailand,USD,2024-02-12 07:00:00,False,True,False,True,False
TXN107336,CUST8336,4859.05,UPI,Missing,user7336@outlook.com,UK,THB,,False,False,True,True,False
TXN101972,CUST2972,44624.05,Unknown,Missing,user1972@tempmail.org,India,GBP,,False,True,True,True,True
TXN108323,CUST9323,14277.52,Unknown,VIP,user8323@gmail.com,UK,INR,2024-08-08 03:00:00,False,True,False,True,False
TXN101388,CUST2388,2862.45,Net Banking,VIP,user1388@tempmail.org,USA,THB,,False,False,False,False,False
TXN105071,CUST6071,16025.4,Unknown,Missing,user5071@gmail.com,UK,EUR,,False,True,True,True,True
TXN109335,CUST10335,603.17,Credit Card,Business,user9335@tempmail.org,Thailand,EUR,2024-07-04 15:00:00,False,False,False,False,False
TXN106043,CUST7043,22245.27,Debit Card,Missing,user6043,UK,THB,,False,False,True,True,False
TXN108022,CUST9022,25312.04,Credit Card,Business,user8022@fraudmail.com,Germany,INR,,False,False,False,False,False
TXN102643,CUST3643,37204.9,Unknown,Missing,user2643@yahoo.com,Thailand,USD,2024-12-03 04:00:00,False,True,True,True,True
TXN103147,CUST4147,26180.42,Unknown,VIP,user3147@fraudmail.com,Thailand,USD,,False,True,False,True,False
TXN104604,CUST5604,14875.82,Credit Card,Missing,user4604@gmail.com,India,USD,,False,False,True,True,False
TXN106912,CUST7912,3957.78,Net Banking,Missing,user6912@gmail.com,Thailand,GBP,2024-06-06 02:00:00,False,False,True,True,False
TXN102029,CUST3029,49748.15,Net Banking,Business,user2029@outlook.com,UK,INR,,False,False,False,False,False
TXN102138,CUST3138,9992.13,Crypto,Missing,user2138@outlook.com,Thailand,GBP,,False,True,True,True,True
TXN107699,CUST8699,33799.11,Unknown,Missing,user7699@gmail.com,USA,INR,2024-05-10 09:00:00,False,True,True,True,True
TXN100093,CUST1093,7483.06,Debit Card,Unknown,user93,Thailand,INR,,False,False,True,True,False
TXN109312,CUST10312,13248.36,UPI,Business,user9312@yahoo.com,India,GBP,,False,False,False,False,False
TXN104039,CUST5039,21990.43,Debit Card,Missing,user4039@yahoo.com,USA,EUR,2024-06-06 15:00:00,False,False,True,True,False
TXN101479,CUST2479,14229.62,UPI,Unknown,user1479@fraudmail.com,UK,USD,2024-05-10 03:00:00,False,False,True,True,False
TXN100970,CUST1970,116328.75,Net Banking,Business,user970@tempmail.org,USA,GBP,2024-03-10 21:00:00,True,False,False,True,False
TXN101256,CUST2256,15702.46,UPI,Missing,user1256@outlook.com,Thailand,EUR,2024-10-02 14:00:00,False,False,True,True,False
TXN109050,CUST10050,22215.47,Crypto,Business,user9050@gmail.com,UK,INR,,False,True,False,True,False
TXN109766,CUST10766,62228.31,Debit Card,VIP,user9766@fraudmail.com,Thailand,THB,,False,False,False,False,False
TXN100518,CUST1518,9063.29,Unknown,Unknown,user518@gmail.com,India,INR,2024-02-10 19:00:00,False,True,True,True,True
TXN100207,CUST1207,6461.66,Credit Card,Individual,user207@outlook.com,UK,GBP,,False,False,False,False,False
TXN106275,CUST7275,14016.3,Unknown,VIP,user6275@outlook.com,Germany,GBP,2024-12-07 19:00:00,False,True,False,True,False
TXN102935,CUST3935,14296.13,UPI,Missing,user2935@fraudmail.com,Thailand,THB,2024-10-01 16:00:00,False,False,True,True,False
TXN106769,CUST7769,9012.03,Unknown,Missing,user6769@gmail.com,Thailand,THB,,False,True,True,True,True
TXN109519,CUST10519,14651.41,Unknown,Business,user9519@fraudmail.com,Germany,EUR,,False,True,False,True,False
TXN109162,CUST10162,20130.82,Net Banking,Business,user9162@gmail.com,Germany,INR,2024-03-01 20:00:00,False,False,False,False,False
TXN103013,CUST4013,20514.35,Unknown,VIP,user3013@fraudmail.com,UK,THB,2024-05-12 19:00:00,False,True,False,True,False
TXN104963,CUST5963,23996.61,Crypto,Missing,user4963@tempmail.org,UK,EUR,,False,True,True,True,True
TXN101134,CUST2134,6161.95,Unknown,Individual,user1134@tempmail.org,Germany,USD,,False,True,False,True,False
TXN106643,CUST7643,4564.85,Unknown,VIP,user6643@gmail.com,Germany,EUR,2024-08-05 23:00:00,False,True,False,True,False
TXN104020,CUST5020,22757.92,Crypto,Business,user4020@outlook.com,India,THB,2024-11-01 09:00:00,False,True,False,True,False
TXN106743,CUST7743,1050.72,Credit Card,VIP,user6743@gmail.com,USA,INR,,False,False,False,False,False
TXN101634,CUST2634,59585.57,Debit Card,Missing,user1634@gmail.com,Germany,THB,,False,False,True,True,False
TXN103380,CUST4380,5165.33,Crypto,Business,user3380@fraudmail.com,USA,GBP,,False,True,False,True,False
TXN102619,CUST3619,14596.32,Net Banking,VIP,user2619@outlook.com,UK,GBP,,False,False,False,False,False
TXN107467,CUST8467,10644.96,Unknown,Missing,user7467@outlook.com,UK,INR,2024-11-08 22:00:00,False,True,True,True,True
TXN107192,CUST8192,12349.63,UPI,Individual,,Germany,EUR,2024-05-01 13:00:00,False,False,False,False,False
TXN106477,CUST7477,8342.82,UPI,Missing,user6477@tempmail.org,Germany,USD,,False,False,True,True,False
TXN107241,CUST8241,2785.4,Crypto,VIP,user7241@gmail.com,Thailand,THB,,False,True,False,True,False
TXN104769,CUST5769,11670.1,Crypto,Missing,user4769@fraudmail.com,India,USD,,False,True,True,True,True
TXN104349,CUST5349,38323.96,Unknown,Missing,user4349@gmail.com,USA,EUR,,False,True,True,True,True
TXN107526,CUST8526,1965.25,Net Banking,Business,user7526@outlook.com,India,EUR,,False,False,False,False,False
TXN109208,CUST10208,10278.93,UPI,Missing,user9208,UK,EUR,,False,False,True,True,False
TXN108046,CUST9046,34144.04,UPI,Unknown,user8046,Germany,THB,,False,False,True,True,False
TXN107294,CUST8294,4837.51,Credit Card,Individual,user7294,USA,EUR,,False,False,False,False,False
TXN106143,CUST7143,3640.52,Net Banking,VIP,user6143@outlook.com,Thailand,USD,,False,False,False,False,False
TXN104208,CUST5208,72841.33,Unknown,Individual,user4208@outlook.com,Thailand,USD,2024-08-03 01:00:00,False,True,False,True,False
TXN101527,CUST2527,10156.93,Net Banking,Missing,user1527@fraudmail.com,Germany,THB,2024-04-10 08:00:00,False,False,True,True,False
TXN101839,CUST2839,33457.79,UPI,Unknown,user1839@yahoo.com,Thailand,GBP,,False,False,True,True,False
TXN107366,CUST8366,62761.74,Unknown,VIP,user7366@yahoo.com,India,USD,2024-02-07 00:00:00,False,True,False,True,False
TXN107359,CUST8359,22802.0,Debit Card,Individual,user7359@tempmail.org,Thailand,EUR,,False,False,False,False,False
TXN100598,CUST1598,17341.53,Crypto,VIP,user598@outlook.com,Thailand,GBP,,False,True,False,True,False
TXN108721,CUST9721,6151.54,UPI,Individual,user8721@tempmail.org,Thailand,EUR,,False,False,False,False,False
TXN105135,CUST6135,84611.63,Net Banking,Missing,user5135,UK,USD,2024-03-12 19:00:00,True,False,True,True,True
TXN105181,CUST6181,5371.12,Crypto,Business,user5181@yahoo.com,USA,GBP,,False,True,False,True,False
TXN103185,CUST4185,7108.67,Net Banking,Business,user3185@yahoo.com,India,USD,,False,False,False,False,False
TXN106357,CUST7357,19472.64,Debit Card,Missing,user6357@tempmail.org,India,USD,,False,False,True,True,False
TXN101257,CUST2257,9946.44,Debit Card,VIP,user1257@outlook.com,USA,USD,,False,False,False,False,False
TXN106636,CUST7636,496.04,Net Banking,Missing,user6636,Thailand,GBP,2024-06-11 10:00:00,False,False,True,True,False
TXN103955,CUST4955,23090.67,Unknown,VIP,user3955@yahoo.com,USA,EUR,,False,True,False,True,False
TXN109933,CUST10933,37707.67,Crypto,Missing,user9933@outlook.com,India,GBP,,False,True,True,True,True
TXN104712,CUST5712,17932.91,Credit Card,Business,user4712@tempmail.org,USA,INR,,False,False,False,False,False
TXN101135,CUST2135,5898.44,Debit Card,Missing,user1135@tempmail.org,USA,GBP,2024-09-08 15:00:00,False,False,True,True,False
TXN102043,CUST3043,21205.27,Crypto,Missing,user2043@fraudmail.com,UK,USD,,False,True,True,True,True
TXN108202,CUST9202,6084.83,Unknown,Missing,user8202,USA,GBP,,False,True,True,True,True
TXN101407,CUST2407,17277.87,Debit Card,Missing,user1407,Thailand,THB,2024-05-06 18:00:00,False,False,True,True,False
TXN104112,CUST5112,6480.84,Unknown,Missing,user4112,Thailand,GBP,2024-11-08 16:00:00,False,True,True,True,True
TXN103538,CUST4538,15426.75,Crypto,VIP,user3538@fraudmail.com,UK,INR,,False,True,False,True,False
TXN104968,CUST5968,5681.82,UPI,Unknown,user4968,Thailand,GBP,2024-08-06 13:00:00,False,False,True,True,False
TXN106103,CUST7103,419.34,Unknown,VIP,user6103@yahoo.com,India,EUR,2024-03-12 01:00:00,False,True,False,True,False
TXN102258,CUST3258,43786.71,Debit Card,Missing,user2258@yahoo.com,UK,EUR,,False,False,True,True,False
TXN104907,CUST5907,19811.24,Unknown,Unknown,user4907@gmail.com,UK,GBP,2024-02-05 05:00:00,False,True,True,True,True
