Transaction_ID,Customer_ID,Transaction_Amount,Payment_Method,Customer_Type,Email,Region,Currency,Transaction_Date
TXN101216,CUST2216,11792.28,Credit Card,,user1216@fraudmail.com,Germany,EUR,2024-11-07 22:00:00
TXN105168,CUST6168,10848.55,Crypto,Business,user5168@outlook.com,Thailand,GBP,2024-01-19 05:00:00
TXN106845,CUST7845,10000.77,Credit Card,,user6845@gmail.com,USA,GBP,2024-12-11 10:00:00
TXN102652,CUST3652,17788.9,Crypto,Business,,Thailand,USD,2024-02-06 18:00:00
TXN104850,CUST5850,22402.67,Unknown,Individual,user4850@fraudmail.com,Thailand,GBP,2024-04-18 06:00:00
TXN103076,CUST4076,34743.73,Net Banking,Unknown,user3076@gmail.com,Thailand,THB,2024-01-26 14:00:00
TXN106136,CUST7136,64044.85,Credit Card,Unknown,user6136,USA,INR,2024-09-15 07:00:00
TXN102622,CUST3622,23171.91,Net Banking,Individual,,Germany,INR,2024-07-24 11:00:00
TXN107281,CUST8281,80752.15,Net Banking,Individual,user7281,UK,GBP,2024-09-08 11:00:00
TXN101422,CUST2422,3140.48,UPI,Unknown,user1422@yahoo.com,Thailand,USD,2024-01-04 17:00:00
TXN102830,CUST3830,17703.51,Net Banking,Business,user2830@tempmail.org,India,GBP,2024-02-24 20:00:00
TXN109430,CUST10430,28127.36,Unknown,Individual,user9430@outlook.com,UK,INR,2024-01-08 17:00:00
TXN108505,CUST9505,571.78,Crypto, ,user8505@tempmail.org,Thailand,THB,2024-07-13 00:00:00
TXN109236,CUST10236,21914.18,UPI,,user9236@outlook.com,India,INR,2024-01-31 02:00:00
TXN102496,CUST3496,3496.22,UPI,,user2496@fraudmail.com,Thailand,USD,2024-06-07 16:00:00
TXN101115,CUST2115,8496.35,Debit Card,Unknown,user1115@fraudmail.com,UK,GBP,2024-10-19 01:00:00
TXN105995,CUST6995,15858.84,Debit Card,Business,user5995@tempmail.org,Germany,INR,2024-02-16 21:00:00
TXN106937,CUST7937,38337.35,Unknown,Business,user6937,India,USD,2024-06-15 01:00:00
TXN105262,CUST6262,24037.56,Credit Card,Individual,user5262@tempmail.org,India,THB,2024-02-08 00:00:00
TXN101753,CUST2753,995.37,Debit Card,,user1753@yahoo.com,UK,THB,2024-04-13 21:00:00
TXN109315,CUST10315,36327.74,Crypto, ,user9315@fraudmail.com,USA,THB,2024-01-08 06:00:00
TXN105374,CUST6374,53981.49,Unknown,,user5374,USA,THB,2024-12-25 18:00:00
TXN100724,CUST1724,64069.82,Debit Card,,user724@yahoo.com,UK,GBP,2024-11-15 17:00:00
TXN101466,CUST2466,32834.6,UPI,Unknown,user1466@fraudmail.com,USA,GBP,2024-01-28 13:00:00
TXN105728,CUST6728,42049.15,Unknown,,,USA,GBP,2024-11-04 02:00:00
TXN100150,CUST1150,21681.81,Unknown,VIP,user150@outlook.com,UK,GBP,2024-08-06 00:00:00
TXN100957,CUST1957,1110.24,Debit Card,,user957@outlook.com,Thailand,EUR,2024-03-14 07:00:00
TXN107871,CUST8871,22804.1,Unknown,,user7871@outlook.com,UK,USD,2024-02-26 15:00:00
TXN103912,CUST4912,40932.92,UPI,VIP,user3912@tempmail.org,UK,EUR,2024-10-08 07:00:00
TXN105895,CUST6895,19107.18,Net Banking,Individual,user5895@fraudmail.com,USA,USD,2024-04-11 19:00:00
TXN108487,CUST9487,49909.1,Debit Card,VIP,user8487@outlook.com,Thailand,INR,2024-10-24 17:00:00
TXN101843,CUST2843,5478.08,UPI,Individual,user1843@outlook.com,USA,THB,2024-09-24 22:00:00
TXN103513,CUST4513,38557.98,Credit Card,,user3513,India,GBP,2024-06-25 10:00:00
TXN108235,CUST9235,19373.5,UPI,Individual,user8235@outlook.com,India,THB,2024-05-11 04:00:00
TXN107664,CUST8664,814.93,Credit Card,Business,user7664@tempmail.org,USA,THB,2024-02-19 10:00:00
TXN106174,CUST7174,144.01,Unknown,Business,user6174@gmail.com,Thailand,INR,2024-09-01 19:00:00
TXN107344,CUST8344,19158.28,Crypto,,user7344@fraudmail.com,UK,INR,2024-06-17 15:00:00
TXN100169,CUST1169,23344.3,Crypto,Business,user169@gmail.com,India,GBP,2024-08-29 07:00:00
TXN108941,CUST9941,25664.23,Crypto,,user8941@gmail.com,USA,GBP,2024-12-21 14:00:00
TXN105444,CUST6444,3469.5,UPI,Business,user5444@outlook.com,USA,EUR,2024-08-11 15:00:00
TXN108668,CUST9668,3996.16,Credit Card,Individual,user8668@fraudmail.com,USA,THB,2024-03-17 06:00:00
TXN100891,CUST1891,4760.05,UPI,Business,user891@gmail.com,Thailand,EUR,2024-11-20 14:00:00
TXN107979,CUST8979,7086.51,Net Banking,Individual,user7979@outlook.com,UK,EUR,2024-09-25 05:00:00
TXN109871,CUST10871,9709.13,Net Banking,Business,user9871@outlook.com,India,INR,2024-07-18 05:00:00
TXN104438,CUST5438,2801.81,Credit Card,Unknown,user4438,India,USD,2024-07-24 22:00:00
TXN106059,CUST7059,3192.99,UPI,Business,user6059@outlook.com,Thailand,USD,2024-06-07 23:00:00
TXN100542,CUST1542,26628.7,Credit Card,,user542@yahoo.com,USA,THB,2024-05-29 08:00:00
TXN109353,CUST10353,602.12,UPI,Unknown,user9353@yahoo.com,UK,USD,2024-02-06 10:00:00
TXN109063,CUST10063,12834.61,Crypto,,user9063@yahoo.com,USA,GBP,2024-01-25 12:00:00
TXN102796,CUST3796,37899.15,Unknown,Business, ,India,EUR,2024-03-16 09:00:00
TXN104985,CUST5985,5100.21,UPI,Business,user4985@yahoo.com,Thailand,EUR,2024-04-04 00:00:00
TXN106448,CUST7448,43819.84,Credit Card,Unknown,user6448@gmail.com,Germany,GBP,2024-02-04 02:00:00
TXN104326,CUST5326,24416.77,Unknown,Individual,user4326@tempmail.org,India,THB,2024-01-06 23:00:00
TXN105853,CUST6853,2686.98,Debit Card,Individual,user5853,USA,THB,2024-07-03 05:00:00
TXN106368,CUST7368,39964.99,Crypto,,user6368@fraudmail.com,India,USD,2024-02-10 04:00:00
TXN103481,CUST4481,3545.73,Debit Card,,user3481,Germany,INR,2024-01-09 12:00:00
TXN100415,CUST1415,8214.15,Unknown,,user415@yahoo.com,UK,INR,2024-05-20 13:00:00
TXN108533,CUST9533,39182.48,Debit Card,Unknown,user8533@tempmail.org,Thailand,THB,2024-01-21 16:00:00
TXN104611,CUST5611,8413.91,Unknown,Business,user4611,India,USD,2024-10-27 11:00:00
TXN103903,CUST4903,1639.58,UPI,,user3903@tempmail.org,UK,THB,2024-12-13 19:00:00
TXN106394,CUST7394,55747.15,Credit Card,Business,user6394@gmail.com,India,USD,2024-03-01 20:00:00
TXN107712,CUST8712,4217.53,Credit Card,,user7712@fraudmail.com,India,THB,2024-04-20 08:00:00
TXN107003,CUST8003,14086.02,Crypto,VIP,user7003@fraudmail.com,India,GBP,2024-05-29 05:00:00
TXN107358,CUST8358,12632.42,Unknown,Business,user7358,Thailand,USD,2024-10-04 20:00:00
TXN101692,CUST2692,14103.0,Credit Card,VIP,user1692@gmail.com,Germany,EUR,2024-10-05 02:00:00
TXN100286,CUST1286,1331.45,Unknown,Individual,user286@yahoo.com,Germany,GBP,2024-10-06 13:00:00
TXN103384,CUST4384,2520.37,Crypto,Unknown,user3384@gmail.com,UK,INR,2024-11-16 17:00:00
TXN107505,CUST8505,10440.43,Net Banking,VIP,user7505@fraudmail.com,India,INR,2024-03-09 16:00:00
TXN103778,CUST4778,18148.91,UPI,,user3778,USA,INR,2024-01-08 23:00:00
TXN103834,CUST4834,15495.79,Unknown,,user3834@tempmail.org,UK,INR,2024-10-01 11:00:00
TXN109181,CUST10181,21943.97,Credit Card,,user9181@gmail.com,Germany,EUR,2024-07-02 20:00:00
TXN100381,CUST1381,21565.66,Unknown,Business,user381@outlook.com,Thailand,EUR,2024-03-30 05:00:00
TXN104384,CUST5384,12796.42,UPI,VIP,user4384@yahoo.com,USA,EUR,2024-12-29 01:00:00
TXN108925,CUST9925,1374.33,Credit Card,VIP,user8925@tempmail.org,Thailand,EUR,2024-09-18 19:00:00
TXN104948,CUST5948,35659.86,UPI,,user4948@tempmail.org,Germany,GBP,2024-07-27 02:00:00
TXN103365,CUST4365,25545.58,UPI,,user3365@fraudmail.com,India,USD,2024-10-28 16:00:00
TXN108291,CUST9291,24475.8,Unknown,,user8291@yahoo.com,Thailand,GBP,2024-12-03 07:00:00
TXN101780,CUST2780,27069.64,Credit Card,Individual,user1780@fraudmail.com,UK,USD,2024-04-10 08:00:00
TXN101764,CUST2764,31703.44,Debit Card,Unknown,user1764,India,THB,2024-09-11 03:00:00
TXN100735,CUST1735,2479.61,Unknown,Business,user735@yahoo.com,Germany,THB,2024-11-14 09:00:00
TXN103003,CUST4003,9401.81,Unknown,Business,user3003@fraudmail.com,Thailand,THB,2024-11-12 10:00:00
TXN105887,CUST6887,8679.65,Unknown,Individual,user5887@fraudmail.com,UK,GBP,2024-03-19 00:00:00
TXN107983,CUST8983,4464.1,Debit Card,,user7983@outlook.com,India,EUR,2024-09-04 19:00:00
TXN109356,CUST10356,17003.81,Crypto,,user9356,Thailand,USD,2024-03-28 19:00:00
TXN104533,CUST5533,517.1,Debit Card,Business,user4533@yahoo.com,Germany,EUR,2024-03-20 16:00:00
TXN107207,CUST8207,5513.81,Credit Card,Individual,user7207@fraudmail.com,Germany,USD,2024-04-14 15:00:00
TXN105920,CUST6920,14892.51,Crypto,Individual,user5920@outlook.com,Germany,EUR,2024-06-18 20:00:00
TXN106676,CUST7676,4989.7,Unknown,,user6676@fraudmail.com,USA,THB,2024-09-09 06:00:00
TXN106729,CUST7729,622.79,Net Banking,Business,user6729@fraudmail.com,Germany,EUR,2024-01-30 15:00:00
TXN100203,CUST1203,34577.7,UPI,,user203@yahoo.com,India,GBP,2024-12-05 19:00:00
TXN103544,CUST4544,8282.35,Crypto,Unknown,user3544@outlook.com,UK,EUR,2024-09-16 23:00:00
TXN101219,CUST2219,881.71,Debit Card,,,Thailand,EUR,2024-11-24 06:00:00
TXN100617,CUST1617,23223.76,Credit Card,, ,USA,EUR,2024-07-26 08:00:00
TXN101792,CUST2792,8708.93,Debit Card,,,Thailand,GBP,2024-12-24 05:00:00
TXN106524,CUST7524,44489.38,Net Banking,Individual,user6524@outlook.com,USA,INR,2024-06-28 21:00:00
TXN109921,CUST10921,41380.22,Unknown,Individual,user9921@yahoo.com,Germany,THB,2024-10-20 18:00:00
TXN100444,CUST1444,84357.36,Net Banking,Unknown,user444@gmail.com,UK,USD,2024-08-23 04:00:00
TXN108108,CUST9108,8660.47,Crypto,Business,user8108@gmail.com,Thailand,INR,2024-12-23 04:00:00
TXN101863,CUST2863,16496.18,Net Banking,Business,user1863@yahoo.com,Thailand,USD,2024-05-17 04:00:00
TXN108195,CUST9195,17453.29,Credit Card,Individual,user8195@outlook.com,Germany,GBP,2024-07-12 16:00:00
TXN101745,CUST2745,11932.87,Credit Card,Business,user1745,UK,INR,2024-08-08 11:00:00
TXN107810,CUST8810,27792.43,Unknown,Individual,user7810,India,USD,2024-08-26 08:00:00
TXN106575,CUST7575,13605.29,Unknown,Unknown,user6575@fraudmail.com,USA,GBP,2024-02-09 02:00:00
TXN103827,CUST4827,33068.64,Net Banking,Business,user3827@gmail.com,UK,THB,2024-10-23 20:00:00
TXN104577,CUST5577,787.01,Debit Card,,user4577@tempmail.org,UK,GBP,2024-11-02 01:00:00
TXN108902,CUST9902,32144.54,Net Banking,,user8902@outlook.com,USA,GBP,2024-12-21 01:00:00
TXN103014,CUST4014,1413.55,Unknown,VIP,user3014@tempmail.org,Thailand,GBP,2024-05-29 07:00:00
TXN100976,CUST1976,3583.27,Net Banking,Individual,user976@gmail.com,Germany,EUR,2024-05-18 23:00:00
TXN100961,CUST1961,30200.36,Net Banking,,user961@fraudmail.com,India,EUR,2024-03-27 15:00:00
TXN109744,CUST10744,803.1,UPI,Unknown,user9744@outlook.com,UK,THB,2024-01-19 11:00:00
TXN102045,CUST3045,2723.71,Crypto,Individual,user2045@tempmail.org,India,THB,2024-11-10 08:00:00
TXN100952,CUST1952,24997.36,Debit Card,Individual,user952@fraudmail.com,USA,USD,2024-06-03 05:00:00
TXN101959,CUST2959,15223.82,UPI,Unknown,user1959,Germany,EUR,2024-05-05 09:00:00
TXN103590,CUST4590,4378.07,Credit Card,VIP,user3590@tempmail.org,USA,EUR,2024-08-15 07:00:00
TXN109763,CUST10763,47995.3,Debit Card,Individual,user9763@yahoo.com,India,THB,2024-03-24 07:00:00
TXN107031,CUST8031,19411.48,Net Banking,Individual,user7031@yahoo.com,Germany,EUR,2024-04-14 17:00:00
TXN106677,CUST7677,25157.6,Debit Card,Unknown,user6677@fraudmail.com,USA,INR,2024-04-15 03:00:00
TXN104594,CUST5594,11991.11,UPI,,user4594@fraudmail.com,Thailand,USD,2024-06-03 19:00:00
TXN109221,CUST10221,3132.89,Crypto,,user9221,USA,USD,2024-04-14 04:00:00
TXN108562,CUST9562,2172.02,Debit Card,Individual,user8562,Thailand,THB,2024-09-30 01:00:00
TXN105332,CUST6332,9412.72,Net Banking,,user5332@yahoo.com,Thailand,EUR,2024-07-20 01:00:00
TXN100266,CUST1266,3432.47,UPI,,user266@fraudmail.com,UK,GBP,2024-02-14 13:00:00
TXN107015,CUST8015,30623.85,UPI,Individual,user7015@yahoo.com,Thailand,EUR,2024-02-26 05:00:00
TXN104263,CUST5263,21201.04,Debit Card,Individual,,USA,EUR,2024-02-10 09:00:00
TXN109060,CUST10060,17289.05,Unknown,,user9060,Germany,INR,2024-01-27 10:00:00
TXN107034,CUST8034,84675.29,UPI,,user7034@tempmail.org,India,USD,2024-01-26 04:00:00
TXN107327,CUST8327,33464.07,Debit Card,,user7327@outlook.com,Thailand,EUR,2024-12-19 18:00:00
TXN100626,CUST1626,19346.31,Net Banking,Business,user626@gmail.com,USA,EUR,2024-11-25 05:00:00
TXN107283,CUST8283,14762.95,Unknown,Unknown,user7283@fraudmail.com,Germany,GBP,2024-12-03 23:00:00
TXN109777,CUST10777,37448.03,Debit Card,,user9777@tempmail.org,Thailand,EUR,2024-04-08 16:00:00
TXN104327,CUST5327,6149.4,Net Banking,,user4327@gmail.com,USA,THB,2024-12-07 23:00:00
TXN105250,CUST6250,37760.27,Unknown,Individual,,Thailand,GBP,2024-06-04 00:00:00
TXN106760,CUST7760,4890.74,Debit Card,Unknown,user6760,Thailand,GBP,2024-06-21 05:00:00
TXN108592,CUST9592,42759.69,Net Banking,,user8592,USA,USD,2024-02-16 14:00:00
TXN109518,CUST10518,1376.0,Net Banking,Business,user9518@gmail.com,USA,THB,2024-08-21 14:00:00
TXN105824,CUST6824,21055.58,UPI,VIP,user5824@tempmail.org,Thailand,EUR,2024-05-20 22:00:00
TXN107307,CUST8307,23906.05,Crypto,Unknown,user7307@tempmail.org,Germany,INR,2024-08-03 13:00:00
TXN102286,CUST3286,3276.07,Credit Card,Unknown,user2286@gmail.com,USA,GBP,2024-06-10 00:00:00
TXN104378,CUST5378,13332.7,Net Banking,,user4378@gmail.com,Thailand,THB,2024-08-21 01:00:00
TXN107040,CUST8040,21912.23,Unknown,Business,user7040,Germany,EUR,2024-01-25 21:00:00
TXN106896,CUST7896,6117.5,Credit Card,Individual,user6896,Thailand,INR,2024-01-10 09:00:00
TXN105150,CUST6150,9048.61,Unknown,Unknown,user5150@fraudmail.com,UK,INR,2024-05-24 06:00:00
TXN105908,CUST6908,6137.57,Debit Card,,user5908@tempmail.org,Germany,USD,2024-06-30 10:00:00
TXN101827,CUST2827,21614.34,Credit Card,,user1827,USA,GBP,2024-02-10 03:00:00
TXN102596,CUST3596,26223.6,Net Banking,Business,user2596@outlook.com,Thailand,EUR,2024-11-30 20:00:00
TXN105943,CUST6943,18863.93,Unknown,,user5943@fraudmail.com,USA,THB,2024-06-09 21:00:00
TXN101266,CUST2266,21157.86,Credit Card,,user1266@gmail.com,USA,EUR,2024-01-14 05:00:00
TXN101203,CUST2203,30306.14,Debit Card,Unknown,user1203@yahoo.com,Germany,EUR,2024-09-26 11:00:00
TXN102099,CUST3099,7046.41,Debit Card,Unknown,user2099@fraudmail.com,India,EUR,2024-03-24 18:00:00
TXN106318,CUST7318,13797.91,Debit Card,Individual,user6318,USA,USD,2024-10-05 22:00:00
TXN108179,CUST9179,9771.18,Debit Card,Individual,user8179@tempmail.org,India,THB,2024-09-14 14:00:00
TXN109011,CUST10011,5917.16,UPI,Business,user9011,USA,EUR,2024-07-20 05:00:00
TXN104986,CUST5986,15255.76,Credit Card,Business,user4986@yahoo.com,UK,GBP,2024-02-28 20:00:00
TXN107186,CUST8186,22362.83,Unknown,,user7186@gmail.com,India,INR,2024-01-05 09:00:00
TXN109879,CUST10879,14850.53,Crypto,Business,user9879@gmail.com,Thailand,USD,2024-01-27 18:00:00
TXN109049,CUST10049,13139.32,Credit Card,VIP,user9049@tempmail.org,India,USD,2024-04-20 09:00:00
TXN104250,CUST5250,17549.18,UPI,,user4250@yahoo.com,USA,THB,2024-03-15 13:00:00
TXN108615,CUST9615,7429.33,UPI,VIP,user8615,UK,INR,2024-02-22 16:00:00
TXN108866,CUST9866,31639.13,Unknown,,user8866@gmail.com,Thailand,THB,2024-02-22 02:00:00
TXN106964,CUST7964,27131.24,Credit Card,Business,user6964@outlook.com,India,GBP,2024-12-29 16:00:00
TXN107524,CUST8524,4816.98,Crypto,,user7524@yahoo.com,Thailand,USD,2024-05-30 21:00:00
TXN107133,CUST8133,7915.64,UPI,VIP,user7133@fraudmail.com,Thailand,USD,2024-11-28 14:00:00
TXN106116,CUST7116,1593.56,Crypto,,user6116@gmail.com,India,INR,2024-03-07 19:00:00
TXN107448,CUST8448,25898.44,Net Banking,Business,user7448@fraudmail.com,USA,INR,2024-03-02 05:00:00
TXN108033,CUST9033,23255.11,Credit Card,,user8033@fraudmail.com,Thailand,INR,2024-05-05 12:00:00
TXN109555,CUST10555,17125.9,Crypto,VIP,user9555@yahoo.com,UK,GBP,2024-05-18 00:00:00
TXN109302,CUST10302,6481.58,Credit Card,Individual,user9302@fraudmail.com,India,INR,2024-10-12 09:00:00
TXN109532,CUST10532,4166.51,UPI,,user9532@yahoo.com,UK,USD,2024-07-23 23:00:00
TXN102100,CUST3100,31355.21,Crypto,Individual,user2100@outlook.com,Germany,EUR,2024-12-23 22:00:00
TXN105199,CUST6199,7786.83,UPI,VIP,user5199@yahoo.com,India,INR,2024-10-07 06:00:00
TXN103358,CUST4358,13227.6,Net Banking,Business,user3358@yahoo.com,USA,EUR,2024-02-06 05:00:00
TXN106289,CUST7289,12410.42,Net Banking,,user6289@yahoo.com,USA,GBP,2024-10-18 02:00:00
TXN104803,CUST5803,55688.47,Debit Card,Individual,user4803@outlook.com,India,THB,2024-10-22 00:00:00
TXN102628,CUST3628,44218.14,Unknown,,user2628@fraudmail.com,India,INR,2024-09-24 08:00:00
TXN108035,CUST9035,9118.01,UPI,,user8035@gmail.com,Germany,USD,2024-09-18 00:00:00
TXN105760,CUST6760,13986.14,Credit Card,VIP,user5760@yahoo.com,Thailand,EUR,2024-05-24 03:00:00
TXN101498,CUST2498,15503.61,UPI,,user1498@tempmail.org,USA,GBP,2024-07-12 16:00:00
TXN103308,CUST4308,41443.24,Net Banking,,user3308@gmail.com,Thailand,USD,2024-11-21 17:00:00
TXN100354,CUST1354,2512.5,Debit Card,Business,user354@gmail.com,USA,USD,2024-08-03 17:00:00
TXN101970,CUST2970,3188.46,UPI,Business,user1970,Germany,EUR,2024-02-02 01:00:00
TXN100973,CUST1973,22005.07,UPI,,user973@tempmail.org,USA,USD,2024-08-29 13:00:00
TXN105739,CUST6739,12095.98,Net Banking,,user5739@tempmail.org,UK,INR,2024-08-16 18:00:00
TXN108402,CUST9402,36426.9,Credit Card,Unknown,user8402@outlook.com,Thailand,EUR,2024-05-22 16:00:00
TXN104023,CUST5023,4052.52,Crypto,,user4023@yahoo.com,USA,THB,2024-02-10 14:00:00
TXN108210,CUST9210,24058.56,UPI,Unknown,user8210@outlook.com,UK,GBP,2024-09-10 20:00:00
TXN107823,CUST8823,4646.53,Unknown,,user7823@yahoo.com,Germany,USD,2024-07-07 03:00:00
TXN103264,CUST4264,3529.34,Credit Card,Business,user3264@tempmail.org,India,EUR,2024-11-18 09:00:00
TXN103355,CUST4355,2274.54,Credit Card,,user3355,USA,USD,2024-08-08 03:00:00
TXN106488,CUST7488,5614.37,Crypto,,user6488@fraudmail.com,UK,THB,2024-11-06 07:00:00
TXN106066,CUST7066,11012.71,Net Banking,,user6066@gmail.com,UK,INR,2024-08-04 08:00:00
TXN105283,CUST6283,22604.18,Net Banking,VIP,user5283@gmail.com,USA,USD,2024-07-11 18:00:00
TXN102513,CUST3513,4177.12,UPI,,user2513,Germany,INR,2024-01-17 02:00:00
TXN103627,CUST4627,1342.54,Unknown,Business,user3627,Germany,THB,2024-03-28 15:00:00
TXN103348,CUST4348,5682.96,Crypto,Individual,user3348@gmail.com,India,GBP,2024-02-19 08:00:00
TXN106974,CUST7974,20047.25,Crypto,,user6974@fraudmail.com,Germany,USD,2024-12-08 18:00:00
TXN103596,CUST4596,31291.27,Net Banking,Business,user3596@gmail.com,UK,EUR,2024-07-22 14:00:00
TXN106810,CUST7810,33230.81,Debit Card,,user6810,Germany,INR,2024-08-05 04:00:00
TXN101803,CUST2803,11013.01,UPI, ,user1803@gmail.com,UK,EUR,2024-11-16 13:00:00
TXN103245,CUST4245,20156.59,Unknown,VIP,user3245@fraudmail.com,India,GBP,2024-06-05 21:00:00
TXN103534,CUST4534,15651.53,Credit Card,Business,user3534@tempmail.org,UK,THB,2024-01-23 03:00:00
TXN102200,CUST3200,70.86,Unknown,,user2200@fraudmail.com,India,USD,2024-10-18 01:00:00
TXN109661,CUST10661,1678.83,Crypto,,user9661,Germany,GBP,2024-07-25 16:00:00
TXN107472,CUST8472,3938.1,Crypto,Unknown,user7472@fraudmail.com,USA,EUR,2024-08-12 14:00:00
TXN101093,CUST2093,20713.3,Credit Card,Unknown,user1093@outlook.com,UK,INR,2024-03-14 10:00:00
TXN101930,CUST2930,13943.61,Debit Card,,user1930@outlook.com,UK,USD,2024-12-02 16:00:00
TXN108822,CUST9822,5427.2,Crypto,Unknown,user8822@outlook.com,UK,USD,2024-09-03 16:00:00
TXN109628,CUST10628,47889.83,Debit Card,,user9628@tempmail.org,USA,THB,2024-11-24 15:00:00
TXN104758,CUST5758,5604.0,Unknown,,,USA,THB,2024-02-26 22:00:00
TXN103735,CUST4735,3843.54,Crypto,,user3735@outlook.com,Germany,USD,2024-04-09 11:00:00
TXN108617,CUST9617,1263.3,Crypto,VIP,user8617@yahoo.com,Thailand,INR,2024-04-23 10:00:00
TXN103135,CUST4135,17192.22,Credit Card,Business,user3135@outlook.com,Thailand,EUR,2024-08-27 18:00:00
TXN104534,CUST5534,25985.07,UPI,Business,user4534@yahoo.com,Thailand,USD,2024-12-23 04:00:00
TXN108239,CUST9239,9196.27,Crypto,Individual,user8239@tempmail.org,UK,USD,2024-04-26 03:00:00
TXN109078,CUST10078,13834.3,Unknown,Individual,user9078,Germany,INR,2024-06-02 16:00:00
TXN107338,CUST8338,5843.94,UPI,Individual,user7338@gmail.com,Germany,EUR,2024-10-08 01:00:00
TXN105059,CUST6059,60309.9,Unknown,Unknown,user5059@outlook.com,India,GBP,2024-01-09 23:00:00
TXN101221,CUST2221,38411.96,UPI,,user1221@fraudmail.com,Germany,THB,2024-11-22 03:00:00
TXN100993,CUST1993,1616.22,UPI,Business,user993@yahoo.com,USA,USD,2024-11-20 00:00:00
TXN109605,CUST10605,16689.14,Unknown,VIP,user9605@gmail.com,USA,INR,2024-11-10 10:00:00
TXN103034,CUST4034,1388.45,Debit Card, ,user3034,Thailand,EUR,2024-06-04 23:00:00
TXN109654,CUST10654,5168.78,Credit Card,,user9654@fraudmail.com,UK,INR,2024-08-26 21:00:00
TXN101413,CUST2413,6235.26,UPI,,,Thailand,EUR,2024-11-30 16:00:00
TXN102540,CUST3540,9082.72,UPI,Individual,user2540@fraudmail.com,India,INR,2024-03-16 23:00:00
TXN103977,CUST4977,16641.06,UPI,,user3977@fraudmail.com,India,USD,2024-07-27 00:00:00
TXN102419,CUST3419,2784.56,Credit Card,,user2419@outlook.com,UK,THB,2024-01-09 01:00:00
TXN103084,CUST4084,9620.31,Net Banking,VIP,user3084@fraudmail.com,India,GBP,2024-10-02 14:00:00
TXN100766,CUST1766,20049.44,Debit Card,Business,user766@gmail.com,USA,GBP,2024-06-29 04:00:00
TXN102697,CUST3697,14924.62,UPI,Business,user2697,Thailand,INR,2024-06-11 18:00:00
TXN108629,CUST9629,2210.14,Unknown,,user8629@tempmail.org,Thailand,GBP,2024-02-27 16:00:00
TXN105238,CUST6238,3820.6,Credit Card,,user5238@outlook.com,India,INR,2024-07-07 10:00:00
TXN104465,CUST5465,8253.06,Credit Card,Unknown,user4465@tempmail.org,USA,INR,2024-06-14 06:00:00
TXN106618,CUST7618,90279.94,Net Banking,Individual,user6618@gmail.com,Thailand,THB,2024-03-05 05:00:00
TXN109110,CUST10110,24530.79,UPI,VIP,user9110@yahoo.com,Germany,GBP,2024-10-15 15:00:00
TXN105396,CUST6396,5890.52,Debit Card,Unknown,user5396,UK,THB,2024-01-23 17:00:00
TXN103556,CUST4556,26180.1,Credit Card,Individual,user3556@outlook.com,USA,USD,2024-03-19 20:00:00
TXN102879,CUST3879,47313.0,Unknown,,user2879@gmail.com,UK,INR,2024-10-19 03:00:00
TXN101773,CUST2773,9589.29,UPI,Individual,user1773@outlook.com,Thailand,THB,2024-08-08 00:00:00
TXN107627,CUST8627,11862.83,Net Banking,Business,user7627@tempmail.org,Germany,THB,2024-09-01 17:00:00
TXN106086,CUST7086,10181.82,Debit Card,Individual,user6086@gmail.com,USA,INR,2024-12-20 09:00:00
TXN104325,CUST5325,17222.4,Unknown,Unknown,user4325@yahoo.com,Germany,EUR,2024-09-06 07:00:00
TXN105024,CUST6024,33161.9,Debit Card,,user5024@gmail.com,Germany,USD,2024-07-12 13:00:00
TXN102023,CUST3023,8305.07,Crypto,Unknown,user2023@gmail.com,Thailand,THB,2024-09-18 08:00:00
TXN100355,CUST1355,1158.41,UPI,Individual,user355@tempmail.org,Thailand,USD,2024-12-12 04:00:00
TXN104804,CUST5804,906.07,Net Banking,Unknown,user4804@fraudmail.com,UK,USD,2024-03-23 17:00:00
